collected_at,hostname,os,agent_version,cpu_percent,memory_percent,logged_in_user,src_ip,dst_ip,src_port,dst_port,protocol,application_protocol,in_bytes,out_bytes,in_packets,out_packets,total_bytes,total_packets,flow_duration_ms,bytes_per_packet,packets_per_second,bytes_per_second,direction_byte_ratio,direction_packet_ratio,packet_asymmetry,byte_asymmetry,tcp_flags,client_tcp_flags,server_tcp_flags,min_ttl,max_ttl,min_ip_pkt_len,max_ip_pkt_len,longest_flow_pkt,shortest_flow_pkt,num_pkts_up_to_128_bytes,num_pkts_128_to_256_bytes,num_pkts_256_to_512_bytes,num_pkts_512_to_1024_bytes,num_pkts_1024_to_1514_bytes,retransmitted_in_bytes,retransmitted_in_pkts,retransmitted_out_bytes,retransmitted_out_pkts,duration_in,duration_out,src_to_dst_avg_throughput,dst_to_src_avg_throughput,src_to_dst_second_bytes,dst_to_src_second_bytes,tcp_win_max_in,tcp_win_max_out,dns_query_id,dns_query_type,dns_ttl_answer,ftp_command_ret_code,icmp_type,icmp_ipv4_type,simulated_attack_type,is_simulated_attack,data_source
2026-08-11T07:05:30+00:00,WIN-LAPTOP-FIN,Windows Server 2022,vcoda-collector-0.1.0-sim,61.2,60.5,root,192.168.1.105,34.161.214.27,9654,123,6,6,23892,19575,33,75,43467,108,715.31,402.47,150.98,60766.49,1.2205,0.44,42,4317,16,16,18,42,38,90,1092,843,85,92,9,15,0,3,0,0,0,0,498.21,288.3,27365.68,33400.81,19575,23892,39420,26593,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T20:56:36+00:00,WIN-DESKTOP02,Windows 10,vcoda-collector-0.1.0-sim,46.9,71.5,j.perera,192.168.1.71,160.41.229.128,52134,993,17,18,53280,94622,120,242,147902,362,33441.47,408.57,10.82,4422.71,0.5631,0.4959,122,41342,16,16,18,79,72,51,1037,1418,69,126,9,35,14,43,0,0,0,0,10933.68,22492.22,2829.48,1593.23,94622,53280,35062,50246,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T21:24:18+00:00,WIN-DESKTOP01,Windows Server 2022,vcoda-collector-0.1.0-sim,9.6,40.2,root,192.168.1.94,99.170.166.120,59101,443,6,18,25515,189354,21,209,214869,230,45489.5,934.21,5.06,4723.49,0.1347,0.1005,188,163839,25,25,18,50,123,43,1087,690,79,95,24,38,28,10,0,0,0,0,16565.26,17329.77,4162.59,560.9,189354,25515,65384,45607,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T19:09:52+00:00,WIN-SRV-APP01,Windows Server 2022,vcoda-collector-0.1.0-sim,34.9,35.0,admin,192.168.1.72,8.31.17.212,27104,80,6,15,100170,202950,106,198,303120,304,38564.52,997.11,7.88,7860.07,0.4936,0.5354,92,102780,25,25,0,42,58,90,1027,1476,92,169,51,25,4,15,0,0,0,0,14989.84,22892.16,5262.61,2597.47,202950,100170,39232,59047,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T09:01:08+00:00,lnx-gateway,Rocky Linux 9,vcoda-collector-0.1.0-sim,53.3,39.3,j.perera,192.168.1.75,21.212.27.14,29812,53,17,7,58938,87374,114,158,146312,272,3212.71,537.91,84.66,45541.64,0.6745,0.7215,44,28436,16,16,16,126,54,96,605,725,60,10,55,58,17,28,0,0,0,0,1995.36,1106.23,27196.37,18345.27,87374,58938,50859,60599,39888,5,3453,0,0,0,benign,False,SIMULATED
2026-08-11T15:03:19+00:00,WIN-DESKTOP02,Windows 11,vcoda-collector-0.1.0-sim,64.2,60.3,root,192.168.1.116,192.168.1.111,14683,3306,6,14,201,391208,3,4952,391409,4955,116.06,78.99,42692.81,3372421.72,0.0005,0.0006,4949,391007,2,2,0,113,37,75,1440,1158,96,278,659,966,529,545,92,2,83,2,39.31,45.62,3370689.88,1731.84,391208,201,8729,21482,0,0,0,0,0,0,syn_flood,True,SIMULATED
2026-08-11T23:06:17+00:00,WIN-WORKSTN-HR,Windows 11,vcoda-collector-0.1.0-sim,35.0,34.4,www-data,192.168.1.34,162.210.109.76,14902,80,6,5,273375,101587,243,113,374962,356,54749.88,1053.26,6.5,6848.64,2.691,2.1504,130,171788,16,16,16,83,91,76,1139,1014,81,187,1,3,56,40,0,0,0,0,33539.03,24687.42,1855.47,4993.16,101587,273375,38801,22303,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T04:09:00+00:00,WIN-DESKTOP01,Windows 11,vcoda-collector-0.1.0-sim,45.9,64.4,j.perera,192.168.1.65,63.33.4.173,58263,23,6,9,156,35250,2,470,35406,472,673.35,75.01,700.97,52582.03,0.0044,0.0043,468,35094,2,2,0,93,104,97,825,785,72,327,117,2,18,15,51,1,174,0,368.37,384.7,52350.36,231.68,35250,156,8469,49196,0,0,0,0,0,0,syn_flood,True,SIMULATED
2026-08-11T13:22:55+00:00,WIN-SRV-DB01,Windows 10,vcoda-collector-0.1.0-sim,34.7,22.3,j.perera,192.168.1.45,163.185.239.196,6210,53,6,13,64964,109272,298,116,174236,414,45110.32,420.86,9.18,3862.44,0.5945,2.569,182,44308,25,25,18,114,121,47,637,1426,62,10,29,86,24,3,0,0,0,0,17044.99,13603.36,2422.33,1440.11,109272,64964,39859,29747,56822,28,760,0,0,0,benign,False,SIMULATED
2026-08-11T22:28:53+00:00,WIN-DESKTOP01,Windows 11,vcoda-collector-0.1.0-sim,33.8,54.1,www-data,192.168.1.54,192.168.1.80,58640,443,6,16,265434,118036,246,92,383470,338,5506.32,1134.53,61.38,69641.76,2.2488,2.6739,154,147398,24,24,18,82,75,82,1253,990,41,34,12,38,34,33,0,0,0,0,3118.9,2425.48,21436.45,48205.31,118036,265434,16026,20548,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T21:39:05+00:00,lnx-dev-box,Debian 12,vcoda-collector-0.1.0-sim,70.9,73.2,admin,192.168.1.64,192.168.1.19,25306,17769,6,18,288,388268,4,3436,388556,3440,1761.08,112.95,1953.35,220635.05,0.0007,0.0012,3432,387980,2,2,18,86,46,65,1214,1060,60,1178,51,248,383,103,198,0,117,1,1153.69,972.22,220471.51,163.54,388268,288,46114,34632,0,0,0,0,0,0,port_scan,True,SIMULATED
2026-08-11T20:42:36+00:00,WIN-DESKTOP02,Windows 10,vcoda-collector-0.1.0-sim,44.9,52.6,svc_app,192.168.1.77,192.168.1.33,54320,53,6,13,203581,131868,229,297,335449,526,17604.81,637.74,29.88,19054.39,1.5438,0.771,68,71713,25,25,0,113,38,99,677,920,54,428,51,97,5,29,0,0,0,0,11808.95,8058.96,7490.45,11563.94,131868,203581,27416,37502,35214,1,2752,0,0,0,benign,False,SIMULATED
2026-08-11T07:14:34+00:00,lnx-web02,Debian 12,vcoda-collector-0.1.0-sim,20.8,42.1,admin,192.168.1.53,112.6.152.142,16892,123,6,9,111360,41157,120,269,152517,389,34574.28,392.07,11.25,4411.28,2.7057,0.4461,149,70203,24,24,16,61,87,53,1000,621,68,305,79,67,47,3,0,0,0,0,21444.03,22178.03,1190.39,3220.89,41157,111360,23046,18639,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T05:38:36+00:00,lnx-web01,Debian 12,vcoda-collector-0.1.0-sim,42.5,43.1,www-data,192.168.1.41,192.168.1.49,16428,443,6,18,59052,206305,148,155,265357,303,23002.19,875.77,13.17,11536.16,0.2862,0.9548,7,147253,25,25,16,121,115,91,1188,1173,71,7,29,54,40,20,0,0,0,0,11210.4,15112.3,8968.93,2567.23,206305,59052,46798,21090,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T09:41:58+00:00,WIN-DESKTOP02,Windows 10,vcoda-collector-0.1.0-sim,16.6,45.3,svc_app,192.168.1.80,192.168.1.18,16974,443,6,18,17589,93654,13,258,111243,271,30290.08,410.49,8.95,3672.59,0.1878,0.0504,245,76065,27,27,18,56,66,80,910,928,50,69,49,56,35,10,0,0,0,0,13854.16,19905.49,3091.9,580.69,93654,17589,9840,59008,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T07:14:37+00:00,WIN-DESKTOP01,Windows 11,vcoda-collector-0.1.0-sim,42.8,44.7,www-data,192.168.1.71,218.76.33.125,18573,443,6,17,10668,161966,21,161,172634,182,34602.64,948.54,5.26,4989.04,0.0659,0.1304,140,151298,16,16,16,77,107,50,706,1274,51,141,22,44,0,20,0,0,0,0,20401.89,21971.06,4680.74,308.3,161966,10668,15558,8014,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T00:38:36+00:00,lnx-web01,Ubuntu 24.04,vcoda-collector-0.1.0-sim,42.2,51.2,svc_app,192.168.1.97,192.168.1.65,46080,80,6,1,146433,254327,133,197,400760,330,6211.22,1214.42,53.13,64521.99,0.5758,0.6751,64,107894,16,16,18,37,112,88,1491,784,49,99,65,17,48,6,0,0,0,0,3736.89,2744.67,40946.41,23575.58,254327,146433,4176,43345,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T17:07:23+00:00,WIN-SRV-APP01,Windows 11,vcoda-collector-0.1.0-sim,17.1,45.5,admin,192.168.1.38,2.238.241.62,8568,80,6,10,40390,37800,70,108,78190,178,41574.73,439.27,4.28,1880.71,1.0685,0.6481,38,2590,24,24,18,100,39,67,1239,723,99,144,37,3,16,11,0,0,0,0,18347.59,23772.18,909.21,971.5,37800,40390,41457,49612,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T00:31:30+00:00,lnx-gateway,Ubuntu 22.04,vcoda-collector-0.1.0-sim,37.0,53.9,svc_app,192.168.1.64,189.227.56.227,39463,443,6,8,170805,104939,193,101,275744,294,11191.73,937.9,26.27,24638.2,1.6277,1.9109,92,65866,16,16,0,77,85,71,782,1266,75,75,31,7,45,27,0,0,0,0,6397.84,3599.5,9376.48,15261.72,104939,170805,19590,57698,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T18:11:57+00:00,lnx-dev-box,Rocky Linux 9,vcoda-collector-0.1.0-sim,25.1,45.5,root,192.168.1.91,77.30.86.245,15215,53,17,9,52976,46480,43,70,99456,113,27875.38,880.14,4.05,3567.88,1.1398,0.6143,27,6496,25,25,0,82,67,76,545,690,87,43,12,15,7,10,0,0,0,0,10697.76,14916.92,1667.42,1900.46,46480,52976,16852,58179,15240,28,259,0,0,0,benign,False,SIMULATED
2026-08-11T04:47:44+00:00,lnx-gateway,Ubuntu 24.04,vcoda-collector-0.1.0-sim,48.1,56.4,root,192.168.1.78,122.35.77.141,49925,35137,17,13,116,519708,2,5649,519824,5651,891.78,91.99,6336.78,582907.33,0.0002,0.0004,5647,519592,2,2,16,52,62,71,604,914,64,4718,174,1189,386,459,111,0,186,0,489.21,430.81,582777.26,130.08,519708,116,3360,2110,0,0,0,0,0,0,port_scan,True,SIMULATED
2026-08-11T07:24:48+00:00,WIN-DESKTOP01,Windows Server 2022,vcoda-collector-0.1.0-sim,38.1,24.9,j.perera,192.168.1.23,188.98.229.74,18736,80,6,8,56887,1380,163,5,58267,168,5795.27,346.83,28.99,10054.23,41.2225,32.6,158,55507,24,24,0,79,122,63,608,1207,47,32,6,37,27,11,0,0,0,0,3153.3,4025.85,238.13,9816.11,1380,56887,40869,48319,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T09:05:56+00:00,lnx-web01,Ubuntu 24.04,vcoda-collector-0.1.0-sim,68.2,56.7,a.silva,192.168.1.32,117.73.244.235,20846,445,6,18,79,6864,1,88,6943,89,1315.11,78.01,67.67,5279.4,0.0115,0.0114,87,6785,2,2,16,86,90,82,1372,649,71,48,3,14,1,5,66,0,164,0,843.98,412.67,5219.33,60.07,6864,79,18950,46753,0,0,0,0,0,0,beaconing,True,SIMULATED
2026-08-11T12:20:42+00:00,lnx-monitoring,Ubuntu 22.04,vcoda-collector-0.1.0-sim,61.1,70.9,admin,192.168.1.106,129.161.144.141,45149,23,6,14,116,249159,2,3611,249275,3613,1409.7,68.99,2562.96,176828.34,0.0005,0.0006,3609,249043,2,2,18,120,96,87,971,1237,59,2572,77,825,147,296,2,0,197,2,882.4,518.01,176746.06,82.29,249159,116,15376,43855,0,0,0,0,0,0,syn_flood,True,SIMULATED
2026-08-11T21:55:16+00:00,WIN-DESKTOP02,Windows 11,vcoda-collector-0.1.0-sim,45.2,54.3,admin,192.168.1.45,192.168.1.12,7070,62762,17,0,180,99253,4,1289,99433,1293,1059.86,76.9,1219.97,93816.82,0.0018,0.0031,1285,99073,2,2,0,55,97,94,646,1297,79,1254,294,32,159,95,22,0,185,1,453.81,438.13,93646.99,169.83,99253,180,11274,38043,0,0,0,0,0,0,port_scan,True,SIMULATED
2026-08-11T17:02:24+00:00,WIN-DESKTOP02,Windows 10,vcoda-collector-0.1.0-sim,1.2,53.4,root,192.168.1.31,80.37.49.210,26857,80,17,1,242064,60202,246,62,302266,308,43024.63,981.38,7.16,7025.42,4.0209,3.9677,184,181862,25,25,18,90,50,43,1245,741,69,18,74,42,47,6,0,0,0,0,23412.41,26518.06,1399.25,5626.17,60202,242064,60893,54044,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T19:54:04+00:00,WIN-WORKSTN-HR,Windows 10,vcoda-collector-0.1.0-sim,6.8,69.3,a.silva,192.168.1.105,117.73.244.235,56140,443,6,15,92881,201803,293,227,294684,520,35726.94,566.7,14.55,8248.23,0.4603,1.2907,66,108922,16,16,16,88,83,46,831,579,85,391,33,38,27,57,0,0,0,0,21608.7,20695.76,5648.48,2599.75,201803,92881,35106,18997,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T13:41:51+00:00,lnx-gateway,Rocky Linux 9,vcoda-collector-0.1.0-sim,30.2,77.3,svc_app,192.168.1.37,104.33.175.121,23638,443,6,12,171487,37769,223,179,209256,402,18986.46,520.54,21.17,11021.33,4.5404,1.2458,44,133718,16,16,16,68,77,87,877,564,62,102,38,23,10,49,0,0,0,0,11058.46,10387.77,1989.26,9032.07,37769,171487,59822,1345,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T11:03:48+00:00,WIN-SRV-APP01,Windows 10,vcoda-collector-0.1.0-sim,55.6,46.7,a.silva,192.168.1.108,192.168.1.51,26121,443,17,1,309620,19765,226,67,329385,293,38623.05,1124.18,7.59,8528.2,15.6651,3.3731,159,289855,27,27,18,94,34,86,1107,1114,91,145,33,45,9,5,0,0,0,0,14917.31,15756.65,511.74,8016.46,19765,309620,15891,39587,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T10:45:46+00:00,WIN-DESKTOP01,Windows 11,vcoda-collector-0.1.0-sim,36.3,77.5,svc_app,192.168.1.28,29.144.2.146,43036,443,6,17,62466,6956,58,47,69422,105,1172.18,661.16,89.58,59224.94,8.9802,1.234,11,55510,27,27,0,119,95,60,507,1110,45,64,20,6,4,2,0,0,0,0,405.06,660.79,5934.27,53290.67,6956,62466,20539,51401,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T20:24:22+00:00,lnx-monitoring,Ubuntu 24.04,vcoda-collector-0.1.0-sim,32.8,36.6,j.perera,192.168.1.112,94.207.81.43,26223,25,6,7,341637,16390,263,55,358027,318,57881.96,1125.87,5.49,6185.47,20.8442,4.7818,208,325247,24,24,16,56,47,50,1438,1453,53,62,4,75,37,29,0,0,0,0,32204.26,33016.31,283.16,5902.31,16390,341637,38418,22407,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T15:10:43+00:00,lnx-db-primary,Ubuntu 22.04,vcoda-collector-0.1.0-sim,30.4,42.4,admin,192.168.1.12,70.40.245.38,39432,53,6,3,146718,4176,198,6,150894,204,9737.69,739.68,20.95,15495.88,35.1336,33.0,192,142542,24,24,18,63,109,59,1290,954,43,39,34,9,9,13,0,0,0,0,3423.29,5604.61,428.85,15067.03,4176,146718,48313,61918,8158,28,865,0,0,0,benign,False,SIMULATED
2026-08-11T11:11:10+00:00,WIN-WORKSTN-HR,Windows Server 2022,vcoda-collector-0.1.0-sim,17.9,60.9,www-data,192.168.1.14,192.168.1.65,50118,443,17,8,6396,131976,26,234,138372,260,18339.59,532.2,14.18,7544.99,0.0485,0.1111,208,125580,16,16,16,35,102,44,1211,647,91,77,11,21,0,5,0,0,0,0,8097.73,6409.96,7196.23,348.75,131976,6396,39635,26563,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T01:33:14+00:00,WIN-DESKTOP02,Windows 11,vcoda-collector-0.1.0-sim,39.2,36.2,root,192.168.1.17,135.59.86.94,60117,8080,6,10,53280,72539,40,289,125819,329,42952.47,382.43,7.66,2929.26,0.7345,0.1384,249,19259,24,24,0,109,89,57,1486,1158,80,57,58,45,53,19,0,0,0,0,13576.1,27781.76,1688.82,1240.44,72539,53280,44763,48640,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T03:27:39+00:00,WIN-LAPTOP-FIN,Windows 11,vcoda-collector-0.1.0-sim,37.0,38.0,svc_app,192.168.1.65,192.168.1.93,17624,443,6,12,16668,3674,12,22,20342,34,43675.25,598.29,0.78,465.76,4.5367,0.5455,10,12994,25,25,0,55,85,69,1199,716,78,26,3,2,2,2,0,0,0,0,15798.28,29381.12,84.12,381.63,3674,16668,7094,35671,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T04:10:52+00:00,lnx-gateway,Rocky Linux 9,vcoda-collector-0.1.0-sim,34.4,77.6,root,192.168.1.110,207.177.195.148,60905,443,6,13,33069,4738,73,23,37807,96,5902.14,393.82,16.27,6405.65,6.9795,3.1739,50,28331,16,16,0,113,103,55,854,1110,40,79,6,1,5,10,0,0,0,0,3687.35,3564.72,802.76,5602.89,4738,33069,18715,19647,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T12:26:21+00:00,WIN-SRV-DB01,Windows Server 2022,vcoda-collector-0.1.0-sim,46.6,47.2,a.silva,192.168.1.98,92.95.226.24,11865,22,6,19,88,79000,2,1580,79088,1582,244.87,49.99,6460.65,322983.46,0.0011,0.0013,1578,78912,2,2,0,59,55,61,1217,822,79,1421,373,222,187,181,157,0,26,0,127.94,107.3,322624.08,359.38,79000,88,19195,52755,0,0,0,0,0,0,syn_flood,True,SIMULATED
2026-08-11T02:26:03+00:00,lnx-web02,Ubuntu 24.04,vcoda-collector-0.1.0-sim,36.3,27.5,svc_app,192.168.1.23,95.30.69.217,44554,80,6,13,18624,15222,16,86,33846,102,18663.16,331.82,5.47,1813.52,1.2235,0.186,70,3402,24,24,0,38,33,68,1340,838,43,23,12,4,16,9,0,0,0,0,12702.46,6645.43,815.62,997.9,15222,18624,61553,62933,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T02:31:34+00:00,lnx-web02,Debian 12,vcoda-collector-0.1.0-sim,31.8,63.3,svc_app,192.168.1.85,192.168.1.88,27886,80,17,3,95256,61548,162,46,156804,208,39945.48,753.87,5.21,3925.45,1.5477,3.5217,116,33708,16,16,18,93,34,77,636,921,42,18,6,22,15,9,0,0,0,0,23495.28,21235.44,1540.8,2384.65,61548,95256,36218,32735,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T06:08:33+00:00,WIN-DESKTOP01,Windows Server 2022,vcoda-collector-0.1.0-sim,35.4,26.2,j.perera,192.168.1.50,185.136.82.131,9773,443,6,0,164989,95265,283,145,260254,428,59964.65,608.07,7.14,4340.12,1.7319,1.9517,138,69724,25,25,16,89,62,44,616,1433,88,401,56,58,55,32,0,0,0,0,24990.73,19523.83,1588.69,2751.44,95265,164989,13439,48598,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T20:19:29+00:00,WIN-DESKTOP01,Windows 11,vcoda-collector-0.1.0-sim,27.5,26.9,svc_app,192.168.1.97,176.10.45.126,10170,53,6,18,222925,54776,241,167,277701,408,24508.83,680.64,16.65,11330.65,4.0698,1.4431,74,168149,25,25,16,58,98,41,579,742,67,149,19,35,22,26,0,0,0,0,16010.41,10218.6,2234.95,9095.7,54776,222925,59255,34619,12299,28,2678,0,0,0,benign,False,SIMULATED
2026-08-11T21:28:12+00:00,WIN-SRV-DB01,Windows 11,vcoda-collector-0.1.0-sim,39.5,16.4,svc_app,192.168.1.21,189.227.56.227,44368,80,17,5,157675,136538,265,233,294213,498,2165.49,590.79,229.97,135864.61,1.1548,1.1373,32,21137,16,16,16,86,85,96,980,1064,80,86,82,106,26,11,0,0,0,0,1156.5,1166.27,63051.88,72812.73,136538,157675,23358,9120,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T17:25:05+00:00,WIN-DESKTOP02,Windows 10,vcoda-collector-0.1.0-sim,29.8,56.3,a.silva,192.168.1.86,163.185.239.196,9736,993,6,10,198560,18075,160,15,216635,175,9958.05,1237.91,17.57,21754.75,10.9853,10.6667,145,180485,24,24,16,60,123,41,786,638,91,84,39,28,16,10,0,0,0,0,5716.91,5174.12,1815.11,19939.64,18075,198560,14098,61589,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T01:50:14+00:00,WIN-WORKSTN-HR,Windows 11,vcoda-collector-0.1.0-sim,30.0,59.7,root,192.168.1.39,163.185.239.196,46093,443,1,10,95095,290346,77,223,385441,300,4671.94,1284.8,64.21,82501.35,0.3275,0.3453,146,195251,16,16,18,74,82,69,1407,549,92,245,60,30,25,13,0,0,0,0,2347.13,1589.97,62146.83,20354.52,290346,95095,17262,51918,0,0,0,0,8,8,benign,False,SIMULATED
2026-08-11T06:33:55+00:00,WIN-DESKTOP01,Windows 10,vcoda-collector-0.1.0-sim,31.1,50.7,admin,192.168.1.15,168.153.73.105,15995,53,6,7,59832,25179,216,21,85011,237,51673.91,358.7,4.59,1645.14,2.3763,10.2857,195,34653,16,16,16,97,40,92,1378,1191,95,101,48,42,21,5,0,0,0,0,35853.58,20626.19,487.27,1157.88,25179,59832,36995,49246,4977,1,2036,0,0,0,benign,False,SIMULATED
2026-08-11T21:05:42+00:00,WIN-LAPTOP-FIN,Windows 11,vcoda-collector-0.1.0-sim,29.5,44.2,www-data,192.168.1.58,97.218.21.178,4060,443,6,16,10192,51940,16,265,62132,281,20332.91,221.11,13.82,3055.74,0.1962,0.0604,249,41748,24,24,0,98,110,73,1139,500,41,9,11,69,29,27,0,0,0,0,13725.25,13438.46,2554.48,501.26,51940,10192,3010,2342,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T07:13:48+00:00,lnx-web02,Ubuntu 24.04,vcoda-collector-0.1.0-sim,18.5,32.3,root,192.168.1.61,113.93.187.84,6956,53,6,11,224434,14525,238,25,238959,263,18759.68,908.59,14.02,12737.9,15.4516,9.52,213,209909,27,27,16,71,68,73,1188,932,88,218,27,59,7,29,0,0,0,0,9862.31,8945.73,774.27,11963.64,14525,224434,22961,46519,5320,5,3256,0,0,0,benign,False,SIMULATED
2026-08-11T08:51:38+00:00,lnx-monitoring,Ubuntu 22.04,vcoda-collector-0.1.0-sim,23.7,31.4,svc_app,192.168.1.92,141.21.193.106,49157,80,6,14,126581,11214,91,178,137795,269,51386.56,512.25,5.23,2681.54,11.2878,0.5112,87,115367,24,24,18,64,69,64,1354,1400,64,261,38,25,0,20,0,0,0,0,30177.8,27072.69,218.23,2463.31,11214,126581,42625,48941,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T18:07:44+00:00,lnx-db-primary,Debian 12,vcoda-collector-0.1.0-sim,61.3,38.2,root,192.168.1.84,63.33.4.173,16810,5900,6,15,304,10101,4,91,10405,95,1238.39,109.53,76.71,8402.06,0.0301,0.044,87,9797,2,2,16,82,90,92,1341,609,75,36,18,11,14,4,135,0,186,0,786.43,611.46,8156.58,245.48,10101,304,32293,4167,0,0,0,0,0,0,beaconing,True,SIMULATED
2026-08-11T17:34:51+00:00,WIN-DESKTOP01,Windows 10,vcoda-collector-0.1.0-sim,56.2,26.8,admin,192.168.1.10,192.168.1.28,39225,46690,17,2,196,70080,4,1095,70276,1099,1783.15,63.95,616.32,39411.13,0.0028,0.0037,1091,69884,2,2,0,94,77,65,980,1474,99,177,31,66,155,62,172,1,110,0,905.29,743.55,39301.21,109.92,70080,196,23218,3575,0,0,0,0,0,0,port_scan,True,SIMULATED
2026-08-11T18:51:28+00:00,WIN-SRV-DB01,Windows 10,vcoda-collector-0.1.0-sim,41.0,59.0,www-data,192.168.1.111,142.74.158.131,34203,80,6,4,34155,83197,27,271,117352,298,58406.25,393.8,5.1,2009.24,0.4105,0.0996,244,49042,25,25,0,49,105,99,640,733,58,265,32,20,15,22,0,0,0,0,36681.57,23518.47,1424.45,584.78,83197,34155,25990,48015,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T11:37:16+00:00,WIN-SRV-DB01,Windows 11,vcoda-collector-0.1.0-sim,60.4,56.2,svc_app,192.168.1.94,192.168.1.78,59058,445,6,6,220,9702,4,198,9922,202,1569.75,49.12,128.68,6320.76,0.0227,0.0202,194,9482,2,2,0,109,77,45,761,544,68,202,28,43,24,22,62,2,47,1,651.03,552.57,6180.61,140.15,9702,220,1295,33357,0,0,0,0,0,0,beaconing,True,SIMULATED
2026-08-11T07:51:37+00:00,WIN-LAPTOP-FIN,Windows Server 2022,vcoda-collector-0.1.0-sim,46.7,45.2,a.silva,192.168.1.94,20.197.166.112,17272,443,6,7,70077,65450,71,110,135527,181,36978.46,748.77,4.89,3665.03,1.0707,0.6455,39,4627,25,25,16,47,112,59,784,1464,70,113,11,12,21,9,0,0,0,0,23451.93,20980.74,1769.95,1895.08,65450,70077,23039,37192,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T14:08:11+00:00,lnx-web02,Debian 12,vcoda-collector-0.1.0-sim,7.6,61.9,admin,192.168.1.110,188.208.244.27,34368,8080,6,10,126338,161469,181,233,287807,414,3896.36,695.19,106.25,73865.7,0.7824,0.7768,52,35131,25,25,16,58,100,41,613,1315,79,73,45,5,46,38,0,0,0,0,1714.46,1775.7,41441.04,32424.66,161469,126338,18591,16962,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T10:00:33+00:00,lnx-gateway,Ubuntu 24.04,vcoda-collector-0.1.0-sim,5.2,53.1,a.silva,192.168.1.113,75.5.27.23,57314,443,6,17,11310,191403,29,153,202713,182,52792.12,1113.81,3.45,3839.83,0.0591,0.1895,124,180093,16,16,0,97,69,54,750,919,60,38,15,5,29,8,0,0,0,0,27997.17,23438.28,3625.6,214.24,191403,11310,55551,40428,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T17:42:30+00:00,WIN-DESKTOP01,Windows 10,vcoda-collector-0.1.0-sim,6.7,68.9,root,192.168.1.111,192.168.1.96,20245,80,6,1,22968,37346,87,263,60314,350,10426.01,172.33,33.57,5784.96,0.615,0.3308,176,14378,24,24,16,65,67,97,1105,1115,61,133,59,3,13,25,0,0,0,0,3512.55,5390.43,3582.0,2202.95,37346,22968,16359,49533,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T16:25:24+00:00,WIN-DESKTOP02,Windows 11,vcoda-collector-0.1.0-sim,24.8,52.9,root,192.168.1.75,192.211.70.161,6677,993,6,8,67488,178278,76,129,245766,205,3837.63,1198.86,53.42,64041.15,0.3786,0.5891,53,110790,16,16,18,102,100,92,683,1258,97,204,29,38,30,21,0,0,0,0,2429.01,2272.28,46455.28,17585.87,178278,67488,27501,52749,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T23:05:06+00:00,lnx-monitoring,Ubuntu 24.04,vcoda-collector-0.1.0-sim,26.9,38.3,j.perera,192.168.1.28,60.60.253.190,47620,443,17,18,285114,281970,246,234,567084,480,15085.46,1181.42,31.82,37591.43,1.0112,1.0513,12,3144,25,25,16,87,95,74,1403,667,83,468,26,30,38,43,0,0,0,0,9327.61,7188.01,18691.51,18899.92,281970,285114,42658,14648,0,0,0,0,0,0,benign,False,SIMULATED
